User,Gesture Type,RandomIteration,#ofTrainingExamples,TotalSizeOfTrainingSet,Training Set Contents,Candidate,RecoResult,Correct or Incorrect,RecoResultScore,RecoResultBestMatch,RecoResultNBestSorted
s07,x,1,1,16,"['delete_mark-s07-E1', 'caret-s07-E1', 'left_curly_brace-s07-E1', 'left_sq_bracket-s07-E1', 'v-s07-E1', 'right_curly_brace-s07-E1', 'star-s07-E1', 'triangle-s07-E1', 'arrow-s07-E1', 'rectangle-s07-E1', 'x-s07-E1', 'right_sq_bracket-s07-E1', 'circle-s07-E1', 'question_mark-s07-E1', 'pigtail-s07-E1', 'check-s07-E1']",x-s07-E6,x,1,0.947,x-s07-E1,"{'x-s07-E1': 0.9467666596929566, 'rectangle-s07-E1': 0.5925993130352075, 'delete_mark-s07-E1': 0.4683485822700906, 'right_curly_brace-s07-E1': 0.45036419000373873, 'right_sq_bracket-s07-E1': 0.4457320362620131, 'v-s07-E1': 0.43524214155292773, 'left_curly_brace-s07-E1': 0.40410333636495244, 'question_mark-s07-E1': 0.4000605227433216, 'check-s07-E1': 0.3911713709121044, 'left_sq_bracket-s07-E1': 0.39066743895029044, 'star-s07-E1': 0.3684648050272499, 'arrow-s07-E1': 0.3613381243613357, 'pigtail-s07-E1': 0.27386128425164913, 'caret-s07-E1': 0.26381924586570105, 'triangle-s07-E1': 0.20481714075705149, 'circle-s07-E1': 0.10665580206317815}"
s07,right_sq_bracket,1,1,16,"['delete_mark-s07-E1', 'caret-s07-E1', 'left_curly_brace-s07-E1', 'left_sq_bracket-s07-E1', 'v-s07-E1', 'right_curly_brace-s07-E1', 'star-s07-E1', 'triangle-s07-E1', 'arrow-s07-E1', 'rectangle-s07-E1', 'x-s07-E1', 'right_sq_bracket-s07-E1', 'circle-s07-E1', 'question_mark-s07-E1', 'pigtail-s07-E1', 'check-s07-E1']",right_sq_bracket-s07-E7,right_sq_bracket,1,0.984,right_sq_bracket-s07-E1,"{'right_sq_bracket-s07-E1': 0.9840309280269802, 'right_curly_brace-s07-E1': 0.8062186576485688, 'left_sq_bracket-s07-E1': 0.5711684994371301, 'left_curly_brace-s07-E1': 0.5672849951571693, 'question_mark-s07-E1': 0.452530182197423, 'triangle-s07-E1': 0.4137562298351114, 'x-s07-E1': 0.4025621632938824, 'v-s07-E1': 0.3765732185577557, 'delete_mark-s07-E1': 0.36508511939204347, 'circle-s07-E1': 0.3423517278975887, 'star-s07-E1': 0.27210117173838766, 'rectangle-s07-E1': 0.23074414005800936, 'pigtail-s07-E1': 0.18742391290160432, 'check-s07-E1': 0.15073965880170992, 'arrow-s07-E1': 0.0667278333782555, 'caret-s07-E1': 0.009419570046446446}"
s07,circle,1,1,16,"['delete_mark-s07-E1', 'caret-s07-E1', 'left_curly_brace-s07-E1', 'left_sq_bracket-s07-E1', 'v-s07-E1', 'right_curly_brace-s07-E1', 'star-s07-E1', 'triangle-s07-E1', 'arrow-s07-E1', 'rectangle-s07-E1', 'x-s07-E1', 'right_sq_bracket-s07-E1', 'circle-s07-E1', 'question_mark-s07-E1', 'pigtail-s07-E1', 'check-s07-E1']",circle-s07-E5,circle,1,0.96,circle-s07-E1,"{'circle-s07-E1': 0.9602252052227931, 'triangle-s07-E1': 0.7587232076933753, 'left_sq_bracket-s07-E1': 0.5943151025405252, 'left_curly_brace-s07-E1': 0.534646230084062, 'right_curly_brace-s07-E1': 0.41636149005153444, 'v-s07-E1': 0.3663682827480187, 'pigtail-s07-E1': 0.3624528803371829, 'right_sq_bracket-s07-E1': 0.35157841835040393, 'question_mark-s07-E1': 0.2624668367021351, 'delete_mark-s07-E1': 0.25470391713928164, 'arrow-s07-E1': 0.18560418599666328, 'star-s07-E1': 0.18285621110344097, 'caret-s07-E1': 0.14756420627387468, 'x-s07-E1': 0.04836642085389542, 'check-s07-E1': -0.045050572556722734, 'rectangle-s07-E1': -0.06334174086552036}"
s07,question_mark,1,1,16,"['delete_mark-s07-E1', 'caret-s07-E1', 'left_curly_brace-s07-E1', 'left_sq_bracket-s07-E1', 'v-s07-E1', 'right_curly_brace-s07-E1', 'star-s07-E1', 'triangle-s07-E1', 'arrow-s07-E1', 'rectangle-s07-E1', 'x-s07-E1', 'right_sq_bracket-s07-E1', 'circle-s07-E1', 'question_mark-s07-E1', 'pigtail-s07-E1', 'check-s07-E1']",question_mark-s07-E8,question_mark,1,0.922,question_mark-s07-E1,"{'question_mark-s07-E1': 0.9221869370460996, 'pigtail-s07-E1': 0.6191347123675734, 'caret-s07-E1': 0.5639497649981948, 'arrow-s07-E1': 0.5248834388887986, 'right_sq_bracket-s07-E1': 0.4336775042614316, 'star-s07-E1': 0.3741637747231139, 'right_curly_brace-s07-E1': 0.35386197577010337, 'check-s07-E1': 0.33581270926883455, 'triangle-s07-E1': 0.3243408181250833, 'v-s07-E1': 0.3138123807504408, 'x-s07-E1': 0.31313093681135984, 'circle-s07-E1': 0.23581797535625593, 'rectangle-s07-E1': 0.22637973801288602, 'delete_mark-s07-E1': 0.1998093730040026, 'left_curly_brace-s07-E1': 0.171776579612687, 'left_sq_bracket-s07-E1': 0.1347565847307528}"
s07,pigtail,1,1,16,"['delete_mark-s07-E1', 'caret-s07-E1', 'left_curly_brace-s07-E1', 'left_sq_bracket-s07-E1', 'v-s07-E1', 'right_curly_brace-s07-E1', 'star-s07-E1', 'triangle-s07-E1', 'arrow-s07-E1', 'rectangle-s07-E1', 'x-s07-E1', 'right_sq_bracket-s07-E1', 'circle-s07-E1', 'question_mark-s07-E1', 'pigtail-s07-E1', 'check-s07-E1']",pigtail-s07-E5,pigtail,1,0.942,pigtail-s07-E1,"{'pigtail-s07-E1': 0.9424967931425481, 'caret-s07-E1': 0.7028964305034513, 'question_mark-s07-E1': 0.6436921039725497, 'arrow-s07-E1': 0.5612456943828907, 'triangle-s07-E1': 0.4540627562982722, 'check-s07-E1': 0.44918613594552037, 'v-s07-E1': 0.4414254729403284, 'delete_mark-s07-E1': 0.43409166149071976, 'star-s07-E1': 0.40528323669357735, 'circle-s07-E1': 0.3648884858511314, 'left_curly_brace-s07-E1': 0.31130112514160824, 'left_sq_bracket-s07-E1': 0.27852864844551195, 'right_curly_brace-s07-E1': 0.2649025981010176, 'rectangle-s07-E1': 0.2353010162378576, 'x-s07-E1': 0.22759718343987012, 'right_sq_bracket-s07-E1': 0.20588149562493774}"
s07,check,1,1,16,"['delete_mark-s07-E1', 'caret-s07-E1', 'left_curly_brace-s07-E1', 'left_sq_bracket-s07-E1', 'v-s07-E1', 'right_curly_brace-s07-E1', 'star-s07-E1', 'triangle-s07-E1', 'arrow-s07-E1', 'rectangle-s07-E1', 'x-s07-E1', 'right_sq_bracket-s07-E1', 'circle-s07-E1', 'question_mark-s07-E1', 'pigtail-s07-E1', 'check-s07-E1']",check-s07-E5,check,1,0.905,check-s07-E1,"{'check-s07-E1': 0.9051147109637293, 'v-s07-E1': 0.6327342075935031, 'rectangle-s07-E1': 0.5803339610850975, 'caret-s07-E1': 0.5607718234027825, 'arrow-s07-E1': 0.554854975732544, 'x-s07-E1': 0.4726491246318816, 'delete_mark-s07-E1': 0.4698735516792404, 'left_sq_bracket-s07-E1': 0.43996969408681175, 'star-s07-E1': 0.41832828718322945, 'left_curly_brace-s07-E1': 0.39987271351377673, 'pigtail-s07-E1': 0.39968966353277513, 'question_mark-s07-E1': 0.2840140554980132, 'right_curly_brace-s07-E1': 0.18734449273437104, 'triangle-s07-E1': 0.15726153664793263, 'right_sq_bracket-s07-E1': 0.1545528220582314, 'circle-s07-E1': -0.05943035930761864}"
s07,delete_mark,1,2,32,"['delete_mark-s07-E1', 'delete_mark-s07-E2', 'caret-s07-E1', 'caret-s07-E2', 'left_curly_brace-s07-E1', 'left_curly_brace-s07-E2', 'left_sq_bracket-s07-E1', 'left_sq_bracket-s07-E2', 'v-s07-E1', 'v-s07-E2', 'right_curly_brace-s07-E1', 'right_curly_brace-s07-E2', 'star-s07-E1', 'star-s07-E2', 'triangle-s07-E1', 'triangle-s07-E2', 'arrow-s07-E1', 'arrow-s07-E2', 'rectangle-s07-E1', 'rectangle-s07-E2', 'x-s07-E1', 'x-s07-E2', 'right_sq_bracket-s07-E1', 'right_sq_bracket-s07-E2', 'circle-s07-E1', 'circle-s07-E2', 'question_mark-s07-E1', 'question_mark-s07-E2', 'pigtail-s07-E1', 'pigtail-s07-E2', 'check-s07-E1', 'check-s07-E2']",delete_mark-s07-E7,delete_mark,1,0.94,delete_mark-s07-E2,"{'delete_mark-s07-E2': 0.93975040905777, 'delete_mark-s07-E1': 0.9191550736995568, 'v-s07-E2': 0.5606244606272782, 'v-s07-E1': 0.5488739714986799, 'caret-s07-E2': 0.5400278564550562, 'caret-s07-E1': 0.5345329924976188, 'x-s07-E1': 0.5054622061678344, 'x-s07-E2': 0.5029580447336444, 'check-s07-E2': 0.4912661023945143, 'star-s07-E2': 0.46155318365263687, 'check-s07-E1': 0.4555910744677578, 'star-s07-E1': 0.4322989785907664, 'triangle-s07-E2': 0.4270814738280282, 'pigtail-s07-E1': 0.42429775081378507, 'rectangle-s07-E1': 0.4141418944353521, 'rectangle-s07-E2': 0.4122164156451634, 'triangle-s07-E1': 0.41134764895214404, 'left_curly_brace-s07-E2': 0.3988135989839454, 'arrow-s07-E2': 0.3966717190625466, 'pigtail-s07-E2': 0.3959623974221793, 'right_sq_bracket-s07-E2': 0.38784358629081306, 'right_sq_bracket-s07-E1': 0.383464981270061, 'right_curly_brace-s07-E1': 0.36772378275212814, 'arrow-s07-E1': 0.3572094889067102, 'right_curly_brace-s07-E2': 0.3461151448867651, 'left_curly_brace-s07-E1': 0.31743403141694215, 'left_sq_bracket-s07-E1': 0.28199999729979774, 'left_sq_bracket-s07-E2': 0.278929855761221, 'circle-s07-E2': 0.2731523303264505, 'circle-s07-E1': 0.26254202062137555, 'question_mark-s07-E1': 0.16561960845174972, 'question_mark-s07-E2': 0.12571844906024576}"
s07,caret,1,2,32,"['delete_mark-s07-E1', 'delete_mark-s07-E2', 'caret-s07-E1', 'caret-s07-E2', 'left_curly_brace-s07-E1', 'left_curly_brace-s07-E2', 'left_sq_bracket-s07-E1', 'left_sq_bracket-s07-E2', 'v-s07-E1', 'v-s07-E2', 'right_curly_brace-s07-E1', 'right_curly_brace-s07-E2', 'star-s07-E1', 'star-s07-E2', 'triangle-s07-E1', 'triangle-s07-E2', 'arrow-s07-E1', 'arrow-s07-E2', 'rectangle-s07-E1', 'rectangle-s07-E2', 'x-s07-E1', 'x-s07-E2', 'right_sq_bracket-s07-E1', 'right_sq_bracket-s07-E2', 'circle-s07-E1', 'circle-s07-E2', 'question_mark-s07-E1', 'question_mark-s07-E2', 'pigtail-s07-E1', 'pigtail-s07-E2', 'check-s07-E1', 'check-s07-E2']",caret-s07-E5,caret,1,0.968,caret-s07-E1,"{'caret-s07-E1': 0.9684050407620376, 'caret-s07-E2': 0.9601015131947777, 'arrow-s07-E2': 0.7018295119225757, 'pigtail-s07-E1': 0.6982568303378319, 'pigtail-s07-E2': 0.6633930141501909, 'arrow-s07-E1': 0.6482067948960455, 'check-s07-E1': 0.6012140149139094, 'question_mark-s07-E1': 0.5756244155508932, 'check-s07-E2': 0.5732524806734204, 'delete_mark-s07-E1': 0.5405715351886479, 'delete_mark-s07-E2': 0.464950873243958, 'question_mark-s07-E2': 0.44501270936434545, 'v-s07-E2': 0.402842249820357, 'v-s07-E1': 0.38857793476635927, 'star-s07-E1': 0.37132415639008176, 'left_sq_bracket-s07-E1': 0.3581572576753399, 'star-s07-E2': 0.3499749532830442, 'left_curly_brace-s07-E1': 0.3497424417760736, 'left_sq_bracket-s07-E2': 0.34628624925948837, 'triangle-s07-E2': 0.2854355464113735, 'x-s07-E2': 0.2783125929608161, 'triangle-s07-E1': 0.273561628864461, 'rectangle-s07-E2': 0.26827514258423824, 'rectangle-s07-E1': 0.2653200622884395, 'x-s07-E1': 0.2572088172795052, 'left_curly_brace-s07-E2': 0.23148021279136743, 'circle-s07-E2': 0.1669651638768066, 'circle-s07-E1': 0.15997276401377636, 'right_curly_brace-s07-E2': 0.11517247111975837, 'right_curly_brace-s07-E1': 0.10239673066236687, 'right_sq_bracket-s07-E2': 0.047529800638977715, 'right_sq_bracket-s07-E1': 0.03377481611965982}"
s07,left_curly_brace,1,2,32,"['delete_mark-s07-E1', 'delete_mark-s07-E2', 'caret-s07-E1', 'caret-s07-E2', 'left_curly_brace-s07-E1', 'left_curly_brace-s07-E2', 'left_sq_bracket-s07-E1', 'left_sq_bracket-s07-E2', 'v-s07-E1', 'v-s07-E2', 'right_curly_brace-s07-E1', 'right_curly_brace-s07-E2', 'star-s07-E1', 'star-s07-E2', 'triangle-s07-E1', 'triangle-s07-E2', 'arrow-s07-E1', 'arrow-s07-E2', 'rectangle-s07-E1', 'rectangle-s07-E2', 'x-s07-E1', 'x-s07-E2', 'right_sq_bracket-s07-E1', 'right_sq_bracket-s07-E2', 'circle-s07-E1', 'circle-s07-E2', 'question_mark-s07-E1', 'question_mark-s07-E2', 'pigtail-s07-E1', 'pigtail-s07-E2', 'check-s07-E1', 'check-s07-E2']",left_curly_brace-s07-E7,left_curly_brace,1,0.908,left_curly_brace-s07-E1,"{'left_curly_brace-s07-E1': 0.9081311177985982, 'left_curly_brace-s07-E2': 0.8452142832675371, 'left_sq_bracket-s07-E2': 0.81211805751503, 'left_sq_bracket-s07-E1': 0.7964193686925688, 'right_curly_brace-s07-E2': 0.6565191136733322, 'right_curly_brace-s07-E1': 0.6502396125286765, 'right_sq_bracket-s07-E2': 0.588135176904081, 'right_sq_bracket-s07-E1': 0.5690573482509207, 'arrow-s07-E2': 0.4867855705828217, 'arrow-s07-E1': 0.4822152999691993, 'check-s07-E1': 0.4802251483251182, 'triangle-s07-E1': 0.4688267404807316, 'triangle-s07-E2': 0.4633084436506948, 'circle-s07-E1': 0.458305623865641, 'check-s07-E2': 0.44404880952981074, 'circle-s07-E2': 0.4333377677208532, 'x-s07-E1': 0.416210979748331, 'x-s07-E2': 0.41603450933163943, 'caret-s07-E2': 0.38233140393255516, 'caret-s07-E1': 0.38129956887048466, 'delete_mark-s07-E2': 0.3633771342831239, 'star-s07-E2': 0.3483006333681711, 'star-s07-E1': 0.3335415272824219, 'delete_mark-s07-E1': 0.3331734701541369, 'pigtail-s07-E1': 0.31524729313730826, 'pigtail-s07-E2': 0.263310334633271, 'question_mark-s07-E2': 0.24141370449151245, 'rectangle-s07-E2': 0.21919128473361438, 'rectangle-s07-E1': 0.21713030368009545, 'question_mark-s07-E1': 0.20176923865806995, 'v-s07-E1': 0.1617575690775308, 'v-s07-E2': 0.15234504677441196}"
s07,left_sq_bracket,1,2,32,"['delete_mark-s07-E1', 'delete_mark-s07-E2', 'caret-s07-E1', 'caret-s07-E2', 'left_curly_brace-s07-E1', 'left_curly_brace-s07-E2', 'left_sq_bracket-s07-E1', 'left_sq_bracket-s07-E2', 'v-s07-E1', 'v-s07-E2', 'right_curly_brace-s07-E1', 'right_curly_brace-s07-E2', 'star-s07-E1', 'star-s07-E2', 'triangle-s07-E1', 'triangle-s07-E2', 'arrow-s07-E1', 'arrow-s07-E2', 'rectangle-s07-E1', 'rectangle-s07-E2', 'x-s07-E1', 'x-s07-E2', 'right_sq_bracket-s07-E1', 'right_sq_bracket-s07-E2', 'circle-s07-E1', 'circle-s07-E2', 'question_mark-s07-E1', 'question_mark-s07-E2', 'pigtail-s07-E1', 'pigtail-s07-E2', 'check-s07-E1', 'check-s07-E2']",left_sq_bracket-s07-E8,left_sq_bracket,1,0.972,left_sq_bracket-s07-E2,"{'left_sq_bracket-s07-E2': 0.9718334262683728, 'left_sq_bracket-s07-E1': 0.951946905612546, 'left_curly_brace-s07-E1': 0.8401762143294184, 'left_curly_brace-s07-E2': 0.7762656360812745, 'right_curly_brace-s07-E2': 0.6572302985088128, 'right_curly_brace-s07-E1': 0.6430326454696507, 'right_sq_bracket-s07-E2': 0.5929018886050419, 'right_sq_bracket-s07-E1': 0.5705369268067042, 'circle-s07-E1': 0.5652212037560189, 'circle-s07-E2': 0.5271074171493431, 'triangle-s07-E1': 0.48927800172892133, 'arrow-s07-E1': 0.4847153869019357, 'triangle-s07-E2': 0.4784201228877132, 'arrow-s07-E2': 0.4735473449145594, 'check-s07-E1': 0.4624365338466895, 'check-s07-E2': 0.42202431957098774, 'caret-s07-E2': 0.3670550661595037, 'caret-s07-E1': 0.36683644463481646, 'x-s07-E2': 0.3661621018596878, 'x-s07-E1': 0.3609777050814821, 'star-s07-E1': 0.3125869495979977, 'star-s07-E2': 0.3114056826775359, 'pigtail-s07-E1': 0.30211353211383263, 'delete_mark-s07-E2': 0.2937779617882893, 'delete_mark-s07-E1': 0.2726544309413911, 'pigtail-s07-E2': 0.23700735929641048, 'question_mark-s07-E2': 0.22396177076778723, 'question_mark-s07-E1': 0.18493380128537196, 'rectangle-s07-E2': 0.17940737772272763, 'rectangle-s07-E1': 0.17728963474756698, 'v-s07-E1': 0.07570491516396893, 'v-s07-E2': 0.06236206987385451}"
s07,v,1,2,32,"['delete_mark-s07-E1', 'delete_mark-s07-E2', 'caret-s07-E1', 'caret-s07-E2', 'left_curly_brace-s07-E1', 'left_curly_brace-s07-E2', 'left_sq_bracket-s07-E1', 'left_sq_bracket-s07-E2', 'v-s07-E1', 'v-s07-E2', 'right_curly_brace-s07-E1', 'right_curly_brace-s07-E2', 'star-s07-E1', 'star-s07-E2', 'triangle-s07-E1', 'triangle-s07-E2', 'arrow-s07-E1', 'arrow-s07-E2', 'rectangle-s07-E1', 'rectangle-s07-E2', 'x-s07-E1', 'x-s07-E2', 'right_sq_bracket-s07-E1', 'right_sq_bracket-s07-E2', 'circle-s07-E1', 'circle-s07-E2', 'question_mark-s07-E1', 'question_mark-s07-E2', 'pigtail-s07-E1', 'pigtail-s07-E2', 'check-s07-E1', 'check-s07-E2']",v-s07-E10,v,1,0.946,v-s07-E1,"{'v-s07-E1': 0.9463247442816077, 'v-s07-E2': 0.9183973593756622, 'rectangle-s07-E2': 0.7188627715813671, 'rectangle-s07-E1': 0.7172337217370965, 'check-s07-E2': 0.6160389113952136, 'triangle-s07-E2': 0.5829008841041139, 'check-s07-E1': 0.5647409011938345, 'triangle-s07-E1': 0.5641761206407656, 'delete_mark-s07-E2': 0.5417908321880467, 'delete_mark-s07-E1': 0.4662197936349286, 'right_curly_brace-s07-E2': 0.4528901784555228, 'x-s07-E1': 0.4369149598512686, 'right_curly_brace-s07-E1': 0.427006181204568, 'pigtail-s07-E2': 0.4215250461637732, 'x-s07-E2': 0.4202693853584816, 'right_sq_bracket-s07-E2': 0.42012787314002864, 'circle-s07-E2': 0.40185998046140403, 'star-s07-E1': 0.3969374672097947, 'right_sq_bracket-s07-E1': 0.3932262279593791, 'star-s07-E2': 0.3922170160045473, 'caret-s07-E1': 0.3806237901809719, 'pigtail-s07-E1': 0.38025146993404135, 'caret-s07-E2': 0.37817522224528144, 'arrow-s07-E2': 0.3731098307874635, 'left_curly_brace-s07-E2': 0.34669256497428536, 'arrow-s07-E1': 0.34401733616545505, 'circle-s07-E1': 0.3436034863153883, 'question_mark-s07-E1': 0.30104298674776975, 'question_mark-s07-E2': 0.2417498038031457, 'left_curly_brace-s07-E1': 0.1512644245298551, 'left_sq_bracket-s07-E2': 0.0591980186070864, 'left_sq_bracket-s07-E1': 0.048662275575858005}"
s07,right_curly_brace,1,2,32,"['delete_mark-s07-E1', 'delete_mark-s07-E2', 'caret-s07-E1', 'caret-s07-E2', 'left_curly_brace-s07-E1', 'left_curly_brace-s07-E2', 'left_sq_bracket-s07-E1', 'left_sq_bracket-s07-E2', 'v-s07-E1', 'v-s07-E2', 'right_curly_brace-s07-E1', 'right_curly_brace-s07-E2', 'star-s07-E1', 'star-s07-E2', 'triangle-s07-E1', 'triangle-s07-E2', 'arrow-s07-E1', 'arrow-s07-E2', 'rectangle-s07-E1', 'rectangle-s07-E2', 'x-s07-E1', 'x-s07-E2', 'right_sq_bracket-s07-E1', 'right_sq_bracket-s07-E2', 'circle-s07-E1', 'circle-s07-E2', 'question_mark-s07-E1', 'question_mark-s07-E2', 'pigtail-s07-E1', 'pigtail-s07-E2', 'check-s07-E1', 'check-s07-E2']",right_curly_brace-s07-E9,right_curly_brace,1,0.922,right_curly_brace-s07-E1,"{'right_curly_brace-s07-E1': 0.9221366792887727, 'right_curly_brace-s07-E2': 0.9214350593010175, 'right_sq_bracket-s07-E2': 0.8339389749851223, 'right_sq_bracket-s07-E1': 0.8197797983310207, 'left_sq_bracket-s07-E2': 0.6226468288857874, 'left_curly_brace-s07-E1': 0.6146050650330788, 'left_sq_bracket-s07-E1': 0.6139003977398195, 'left_curly_brace-s07-E2': 0.6085735325981199, 'triangle-s07-E1': 0.4527380638002718, 'triangle-s07-E2': 0.44699729180511605, 'x-s07-E2': 0.4155363145189531, 'question_mark-s07-E2': 0.4105137532870454, 'x-s07-E1': 0.4011835720465309, 'v-s07-E1': 0.3973238717606511, 'circle-s07-E1': 0.38973962828648434, 'circle-s07-E2': 0.3886025835720551, 'v-s07-E2': 0.3757190926470063, 'delete_mark-s07-E2': 0.368230795133073, 'question_mark-s07-E1': 0.3673904332899216, 'delete_mark-s07-E1': 0.3450717726128065, 'star-s07-E2': 0.28275522980620216, 'pigtail-s07-E2': 0.26506278567066544, 'pigtail-s07-E1': 0.2526374078105953, 'star-s07-E1': 0.23756011147792522, 'arrow-s07-E2': 0.2007115364237274, 'check-s07-E1': 0.19936541581829337, 'rectangle-s07-E2': 0.19504449185705952, 'rectangle-s07-E1': 0.19153187464090105, 'check-s07-E2': 0.18883396212091264, 'arrow-s07-E1': 0.16837534173707458, 'caret-s07-E1': 0.09514340235136354, 'caret-s07-E2': 0.0945944929663235}"
s07,star,1,2,32,"['delete_mark-s07-E1', 'delete_mark-s07-E2', 'caret-s07-E1', 'caret-s07-E2', 'left_curly_brace-s07-E1', 'left_curly_brace-s07-E2', 'left_sq_bracket-s07-E1', 'left_sq_bracket-s07-E2', 'v-s07-E1', 'v-s07-E2', 'right_curly_brace-s07-E1', 'right_curly_brace-s07-E2', 'star-s07-E1', 'star-s07-E2', 'triangle-s07-E1', 'triangle-s07-E2', 'arrow-s07-E1', 'arrow-s07-E2', 'rectangle-s07-E1', 'rectangle-s07-E2', 'x-s07-E1', 'x-s07-E2', 'right_sq_bracket-s07-E1', 'right_sq_bracket-s07-E2', 'circle-s07-E1', 'circle-s07-E2', 'question_mark-s07-E1', 'question_mark-s07-E2', 'pigtail-s07-E1', 'pigtail-s07-E2', 'check-s07-E1', 'check-s07-E2']",star-s07-E4,star,1,0.933,star-s07-E2,"{'star-s07-E2': 0.9333730184641034, 'star-s07-E1': 0.9154445957542416, 'arrow-s07-E2': 0.4571689713633601, 'delete_mark-s07-E2': 0.4528336259424024, 'arrow-s07-E1': 0.42854697229280814, 'question_mark-s07-E1': 0.42612183774902035, 'delete_mark-s07-E1': 0.41341948115145066, 'pigtail-s07-E2': 0.4091021729142016, 'pigtail-s07-E1': 0.4065922972231413, 'v-s07-E1': 0.390421186491382, 'v-s07-E2': 0.3899029939382982, 'check-s07-E2': 0.38964752758611343, 'x-s07-E2': 0.3787635596618494, 'question_mark-s07-E2': 0.3746656781163974, 'check-s07-E1': 0.3681797350848681, 'left_curly_brace-s07-E2': 0.35910080770027475, 'x-s07-E1': 0.3563013790790658, 'triangle-s07-E1': 0.35225361012955114, 'caret-s07-E1': 0.35224873749128205, 'caret-s07-E2': 0.34825192648486536, 'triangle-s07-E2': 0.34283044920090655, 'rectangle-s07-E2': 0.3352612892489196, 'rectangle-s07-E1': 0.3227179747324753, 'left_curly_brace-s07-E1': 0.31512388483066334, 'right_sq_bracket-s07-E2': 0.31078162014282795, 'right_curly_brace-s07-E2': 0.3006430724694038, 'right_sq_bracket-s07-E1': 0.2992025624334449, 'right_curly_brace-s07-E1': 0.29820804608703344, 'left_sq_bracket-s07-E1': 0.2972666648832816, 'left_sq_bracket-s07-E2': 0.2942714328008672, 'circle-s07-E2': 0.2183981452092033, 'circle-s07-E1': 0.21062274063464614}"
s07,triangle,1,2,32,"['delete_mark-s07-E1', 'delete_mark-s07-E2', 'caret-s07-E1', 'caret-s07-E2', 'left_curly_brace-s07-E1', 'left_curly_brace-s07-E2', 'left_sq_bracket-s07-E1', 'left_sq_bracket-s07-E2', 'v-s07-E1', 'v-s07-E2', 'right_curly_brace-s07-E1', 'right_curly_brace-s07-E2', 'star-s07-E1', 'star-s07-E2', 'triangle-s07-E1', 'triangle-s07-E2', 'arrow-s07-E1', 'arrow-s07-E2', 'rectangle-s07-E1', 'rectangle-s07-E2', 'x-s07-E1', 'x-s07-E2', 'right_sq_bracket-s07-E1', 'right_sq_bracket-s07-E2', 'circle-s07-E1', 'circle-s07-E2', 'question_mark-s07-E1', 'question_mark-s07-E2', 'pigtail-s07-E1', 'pigtail-s07-E2', 'check-s07-E1', 'check-s07-E2']",triangle-s07-E8,triangle,1,0.977,triangle-s07-E2,"{'triangle-s07-E2': 0.9772180619801608, 'triangle-s07-E1': 0.9582158438513302, 'circle-s07-E1': 0.7637883637332433, 'circle-s07-E2': 0.757620188262316, 'left_curly_brace-s07-E2': 0.5776448192940238, 'v-s07-E1': 0.5740726418648288, 'v-s07-E2': 0.5495928077029384, 'left_curly_brace-s07-E1': 0.510907100977846, 'pigtail-s07-E2': 0.5084448984594385, 'left_sq_bracket-s07-E2': 0.49747004516958593, 'left_sq_bracket-s07-E1': 0.49429575584687613, 'pigtail-s07-E1': 0.48092643877506536, 'right_curly_brace-s07-E2': 0.4597927480075158, 'delete_mark-s07-E2': 0.45090433609324265, 'right_curly_brace-s07-E1': 0.4375306195288673, 'right_sq_bracket-s07-E2': 0.41589699939950586, 'delete_mark-s07-E1': 0.400825333178505, 'right_sq_bracket-s07-E1': 0.38862942401451317, 'star-s07-E2': 0.3772651951995558, 'question_mark-s07-E1': 0.3770605305733504, 'star-s07-E1': 0.3493539432058733, 'question_mark-s07-E2': 0.3464302587193807, 'arrow-s07-E2': 0.3061815033394243, 'caret-s07-E1': 0.27840465064887443, 'caret-s07-E2': 0.27501472346875633, 'arrow-s07-E1': 0.2541423596782273, 'x-s07-E1': 0.2157056192894954, 'rectangle-s07-E1': 0.20647581121640468, 'rectangle-s07-E2': 0.20554271865458784, 'x-s07-E2': 0.19976120478952264, 'check-s07-E2': 0.16136832673965396, 'check-s07-E1': 0.14452991414139926}"
